image,CSI_A_equal,CSI_B_extent,CSI_C_width,CSI_D_extent_width
20160328_153714_1_1,66.9830370814825,64.00895552919637,63.564923350288396,60.59671624522417
20160328_153714_1_1081,37.02561273421468,34.091489108744796,34.108555803032544,33.228579021018476
20160328_153714_1_361,63.1127509503508,59.789375835342796,60.73441761701748,59.086783863597944
20160328_153714_641_1,17.114022019266713,16.97358327514003,17.56529893613636,16.5077862934207
20160328_153714_641_1081,47.622239613038275,47.61386778492412,47.21448036512496,45.10545541891782
20160328_153714_641_361,72.11448173946079,71.0247908633292,70.0548547941156,68.15590197444033
20160328_153714_641_721,12.177890353691218,11.94546696824571,11.746377978033083,11.113823596711562
20160328_153718_1281_1,46.29928294671704,42.19399438043403,42.72039405782815,41.67107144702982
20160328_153718_1281_1081,51.30023565596941,47.76733043198003,47.919680100413856,47.213266965685655
20160328_153718_1281_361,41.34809929798988,39.344696876218514,40.7839350098206,40.24000317118772
20160328_153718_1281_721,64.6381155928924,61.865368300185054,62.612004481781305,62.11277566667699
20160328_153718_1921_1,45.14723693923048,41.21022449877211,41.145570272563816,40.24043133713431
20160328_153718_1921_361,44.45457907932299,40.43239409157222,40.7406901904341,40.09151551017908
20160328_153718_1921_721,46.8142797186352,42.68732967639375,42.500946385301866,40.5708570237586
20160328_153718_1_1,35.627350366829035,30.968706701243352,31.004572589051254,29.9390374067363
20160328_153718_1_1081,72.9294659509219,70.56258136332849,69.88224372869968,67.51535914110629
20160328_153718_1_361,39.28938440650222,34.68992578666113,34.62105107316889,32.89592361885292
20160328_153718_1_721,56.70069118186728,53.99009557912302,53.283779218648064,49.96651899977709
20160328_153718_641_1081,49.303402991900874,45.04081010382425,45.656736325234206,43.62420328403411
20160328_153724_1281_361,47.387688694358765,45.73434949752585,46.14248086432876,45.25611044410341
20160328_153724_1281_721,37.25267427424197,35.77338621440399,36.94048922797542,36.356822281139614
20160328_153724_1921_361,73.00461481026451,70.96535566404403,70.69829165175283,69.67337542834959
20160328_153724_1921_721,45.53068774586215,42.411777700181105,46.67816394843541,47.25177770018111
20160328_153724_1_1,58.10071002375308,54.255296472948146,53.566265579308634,49.7208520285037
20160328_153724_1_1081,31.73151162633326,29.68086963342583,30.233660990988042,29.612959919275518
20160328_153724_641_1,71.53223246518499,68.83923451377754,68.53167690962943,65.83867895822198
20160328_153724_641_1081,60.500489030277784,57.33250600836082,57.3877112525,55.838869624832746
20160328_153724_641_361,52.758205302063324,49.2054585918273,49.57155979696678,48.218806275816156
20160328_153724_641_721,62.722879536324406,59.67000641269882,58.87621286965774,56.37922404847502
20160328_153732_1281_361,13.829856707633942,14.200303996736277,15.671523374300609,15.488113277645155
20160328_153732_1281_721,65.21043784163257,65.09663294409351,64.89033976286073,65.28760330243828
20160328_153732_1921_361,13.574251464648329,12.57125964516916,13.549938505863995,13.253154561440104
20160328_153732_1921_721,60.928643865105734,59.959353845488636,60.64141079228635,60.77880119848914
20160328_153732_1_361,48.134520593221495,45.89144182669166,45.138881786106424,43.55940322241432
20160328_153732_641_361,72.7784067940165,71.56970053629882,71.67962708355394,70.33842789625851
20160328_153732_641_721,30.376031879202515,28.58843774551392,30.55983285916004,30.13581305384755
20160328_153801_1281_361,81.08628501376475,82.41661373755306,83.32384086486833,83.0545737563813
20160328_153801_1281_721,64.32377516098884,65.96295970987548,67.33919489728696,68.67988308730146
20160328_153801_1921_361,43.942901820045485,45.272673916719576,48.3161739849015,49.06732131967254
20160328_153801_1921_721,72.19489139083166,75.48297100947511,75.48297100947511,77.75591311266533
20160328_153801_1_361,54.25822095866807,55.97797096802414,54.70210585433796,55.291640327640145
20160328_153801_1_721,82.29806748730417,81.89002899753665,80.65924149368999,79.75336233086998
20160328_153801_641_361,70.8546551260693,72.6233704436626,73.74912455926466,74.4322158696513
20160328_153801_641_721,91.20645039138586,92.90634130428056,92.90634130428056,92.96516031310868
20160328_153813_1281_1,38.5306374315144,40.241345771463955,39.83183739797468,39.819082247745605
20160328_153813_1281_1081,69.23642231722648,69.96993162651378,69.59890767680714,69.98896353097224
20160328_153813_1281_721,65.24327251504562,69.48743336622391,69.36854447733502,71.9568402342587
20160328_153813_1921_1,18.51529175481394,17.82256422346601,19.185714919801132,19.183709788958687
20160328_153813_1921_1081,90.45450469971159,92.36360375976928,92.36360375976928,92.36360375976928
20160328_153813_1921_361,23.03743961432906,22.78220146942348,23.01653907287845,22.667943151219973
20160328_153813_1_1,14.653003688086057,14.487598905367582,14.660389076059246,13.774600386863295
20160328_153813_1_1081,47.098344190114304,48.98048072587414,48.36436464436164,46.908685292894205
20160328_153813_1_361,57.78498952655394,58.53809619474614,57.277677710112506,56.124384146065985
20160328_153813_1_721,42.63880858714741,43.56834753049487,42.56148127103888,41.45811272196325
20160328_153813_641_1,46.25241618248104,46.26863894392016,45.38751255936122,45.32863015954717
20160328_153813_641_1081,33.489198594438925,33.528472859602196,33.16003515306453,32.414900955293156
20160328_153813_641_361,17.723243798182253,18.73795541998731,19.630466020404473,20.02246272660035
20160328_153813_641_721,72.47631073652506,75.66337270696694,73.90503937363361,74.46438192255339
20160328_153821_1281_1,84.73766397740617,85.09804580596388,84.77742182727775,83.98693469485278
20160328_153821_1281_1081,78.86458491947951,78.38027218452793,76.06930339338909,75.26916107341681
20160328_153821_1281_361,53.33077232934982,51.52382384228436,51.98318764571073,51.60144581218267
20160328_153821_1281_721,33.35751070148471,34.24275125816607,36.058261775336845,36.36609863795731
20160328_153821_1921_1,70.44204176353004,68.66698288637619,68.87606830639862,68.5576847930014
20160328_153821_1921_361,40.131771747676524,36.186572648981894,36.245205102428784,35.534819157914086
20160328_153821_1921_721,42.271244906936,38.876359677295284,40.920509490487255,40.91536296583151
20160328_153821_1_1,54.39782211175549,50.924791589764084,50.950044333977715,49.67664108986601
20160328_153821_1_1081,50.89923925667592,47.2304090547477,47.36257259000926,46.30839766815097
20160328_153821_1_361,41.80847528452212,38.08161428125308,38.0607042894053,37.92637798909102
20160328_153821_1_721,51.18177186349395,49.311340473287125,49.967567975211104,49.67296248694719
20160328_153821_641_1081,35.310425126365196,33.886718684135914,34.98820508754547,34.92758951649528
20160328_153821_641_361,28.266117722587314,25.326913127333828,27.356493981779607,27.442621358067175
20160328_153821_641_721,85.68301507305023,85.49811888713428,84.01476547278723,83.49311888713429
20160328_153845_1281_1,38.0309763701193,36.03255749050357,36.54667379702513,35.52765959416344
20160328_153845_1281_1081,62.34639703339321,59.00806891689145,59.87750814450432,58.2626836159333
20160328_153845_1281_361,43.59586513561271,43.25261869514438,43.186416922100854,41.66909565457723
20160328_153845_1281_721,50.38598554381173,47.74345048163639,47.19098497097989,44.520386123029034
20160328_153845_1921_361,35.540395926865465,35.93279096650759,35.44390747731369,33.67452816432463
20160328_153845_1_1,37.987568589618384,33.43886240042373,33.474790811840606,32.267086937749845
20160328_153845_1_361,31.13194768333859,28.202604939971287,28.471582864179112,27.114268964921894
20160328_153845_641_1,62.81082692377773,61.384177897827016,61.408830148239815,59.977134815974374
20160328_153845_641_1081,78.170518725377,81.36684562805037,81.36684562805037,82.5364149803016
20160328_153845_641_361,85.57020524862529,86.51358226172896,85.48487323031459,85.18024892839561
20160328_153845_641_721,73.76215757377449,74.08063086553713,73.78152095836381,73.56127920669955
20160328_153848_1281_1,63.75067107686101,63.343402362322934,63.40196961190587,60.8300690289896
20160328_153848_1281_1081,47.896170886374776,48.72065550165187,49.77737753587309,48.021270418435144
20160328_153848_1281_361,54.96388192382028,54.63929679735049,53.78545394040418,51.45656903072663
20160328_153848_1281_721,27.213955449140002,27.691818751270304,27.530501015836723,26.53157760795694
20160328_153848_1921_1,10.464134174608247,9.076466362800808,9.551455023528419,9.370218907120265
20160328_153848_1921_1081,33.99063689751107,35.57064532222814,35.23156798999269,34.08844196025754
20160328_153848_1921_361,23.489061760517473,24.364137608640807,24.02049830652417,23.380750234869467
20160328_153848_1_1,29.474457327747555,27.533516112874878,27.96898590375404,27.76640405821751
20160328_153848_1_1081,7.258463993424445,7.485368737789249,7.546797326757777,6.8372473501358275
20160328_153848_1_361,36.86066325703787,38.153739564617446,38.31036719430199,38.31305312403898
20160328_153848_1_721,16.813227404809226,14.795808000217459,15.532224691744839,15.08219298523706
20160328_153848_641_1,62.36109439249338,62.94943695022964,62.63458257306325,62.07413982388304
20160328_153848_641_1081,80.27800275955508,83.1557355409774,82.08906887431073,82.08906887431073
20160328_153848_641_361,44.03150511411948,44.671096187981604,44.45048925913061,43.66641794899756
20160328_153848_641_721,50.77904765147888,50.30829361614394,49.52151408270336,49.30790829917537
20160328_153915_1281_361,69.17442546427897,69.2959543234933,68.12030139056463,68.16195734839161
20160328_153915_1921_361,29.349405890777412,27.417641959809956,28.332702820232765,27.77162521399854
20160328_153915_1921_721,95.63091199808724,96.5047295984698,96.5047295984698,96.5047295984698
20160328_153915_1_361,35.94086391584455,31.162627586320525,32.385308360288995,32.085107362516474
20160328_153915_1_721,77.38995295537813,75.70093776883395,74.58884184426704,72.93170976899192
20160328_153915_641_361,89.8896420425364,89.16096834191842,88.96980963320571,88.55403105145453
20160328_153918_1281_721,62.342057438613516,66.12297167821662,64.2307494559944,66.08920150644637
20160328_153918_1921_721,76.38382297629549,79.25348630061295,79.25348630061295,81.1070583810364
20160328_153918_1_361,79.52986585099504,82.88548981429396,82.88548981429396,83.62389268079603
20160328_153918_1_721,14.880555555555553,14.880555555555553,17.856666666666662,17.856666666666662
20160328_153918_641_721,67.23718659240512,70.59490371296444,69.6251564597904,71.28479933582771
20160328_154011_1281_1,44.5227419363775,40.76218262879865,40.44977514069914,38.90300852530102
20160328_154011_1281_361,60.42830519839989,58.368788147729276,58.15978026527178,56.040659923634905
20160328_154011_1281_721,27.443010861994043,24.559262479186657,24.848397174800077,24.122805965035063
20160328_154011_1921_1,53.94409824587214,51.84371480986022,51.50341124616602,50.50255239075276
20160328_154011_1921_1081,34.694468358009,32.80293132681392,32.964292432221434,32.31507469781439
20160328_154011_1921_361,39.824131545541675,36.146881991306735,37.052144541352526,36.97544680300842
20160328_154011_1921_721,13.042116989059464,13.809994368177614,14.042116989059462,13.969448349483867
20160328_154011_1_1,81.2049918940425,79.6375891566475,80.70115534039803,79.52352781439956
20160328_154011_1_1081,27.802319806922675,22.80718658571073,23.0245420291449,22.696033847558695
20160328_154011_1_361,50.206551741103866,49.251896528882156,48.76308730399831,46.99619317598412
20160328_154011_1_721,43.58522599379569,39.55652061964934,39.36300377157347,38.3663256022994
20160328_154011_641_1081,24.0621744939366,22.81975684771314,23.179681762259335,22.69877865494579
20160328_154011_641_361,56.46197764536394,56.18777111563787,55.200743798806485,54.68585897217615
20160328_154017_1281_1,29.486707109716505,31.880511802200346,31.816707109716504,33.03697507274089
20160328_154017_1281_1081,23.979141790713356,24.13830348218936,28.61580845738002,28.774970148856028
20160328_154017_1281_361,47.548442182024516,49.410384452341276,48.36088744337697,47.862192207992685
20160328_154017_1281_721,55.96799948068117,58.46451265634809,57.61268471374073,56.869166580870775
20160328_154017_1921_1081,46.80131777409306,47.21568030323046,48.844082966174376,48.2131377822755
20160328_154017_1921_361,13.303621089873133,14.143881027584632,14.125843312095354,13.967861191765952
20160328_154017_1921_721,22.544057282067392,21.97868501408415,22.57611594004694,22.17371730706167
20160328_154017_1_1,21.546173594887406,22.859130198267664,22.65728470599852,22.08507430489266
20160328_154017_1_1081,41.92336396385814,42.3569451990824,42.08376623293634,41.269493547823075
20160328_154017_1_361,6.7487410994207675,6.988310440438543,7.57096332164299,7.522576006016609
20160328_154017_1_721,32.14183255086216,31.075632405230447,30.90684697958279,30.22659244754059
20160328_154017_641_1081,19.207032671931547,18.851573373807994,20.148276729839033,19.883330536594272
20160328_154017_641_361,42.24320383154219,44.16627557829667,43.33751785297109,41.852078515884926
20160328_154017_641_721,48.63054202354515,50.52307013773066,49.43951375719994,48.175990824342016
20160328_154159_1281_1081,48.076177714776506,48.19788976069794,48.61606896804954,48.18236153489579
20160328_154159_1281_361,63.6227031059134,66.38483007244011,66.76338773127307,68.06549161150922
20160328_154159_1281_721,54.7766038187836,50.94137837172177,51.706603818783606,50.01083216090322
20160328_154159_1921_1081,38.89335237363345,41.944462171611185,42.221130151411224,43.87245705041779
20160328_154159_1921_361,54.289131378647056,56.73306967519402,56.898777293858,57.91988986558969
20160328_154159_1921_721,56.53510644989932,59.457373154829455,59.090636501985514,60.877114021162896
20160328_154159_1_361,86.66084986897403,85.54857539832437,85.10529431341847,83.99301984276882
20160328_154159_1_721,28.4251844745806,28.740506490843888,30.705570289271993,30.523353316141606
20160328_154159_641_361,73.77812279454491,75.64597796273331,73.86320018495553,75.45694268008036
